id,title,childIds,scope,0,authorId,ownerIds,customStatusId,createdDate,endDate,completedDate,startDate
IEAEINT7I4YEJUV4,J263 - Hitachi ZX135US-5B 4WD,['IEAEINT7I4YQGGTC'],WsFolder,,KUADNVMK,"['KUAJVUPW', 'KUAJV4AW']",IEAEINT7JMCLXA5J,2021-12-11T08:08:09Z,2022-01-14,2023-02-22T22:14:34Z,2022-01-17
IEAEINT7I5AO2YXY,J375 - (ADM) Structural Certification of Tanks,[],WsFolder,,,,,,,,
IEAEINT7I5AO2ZPK,J376 - (ADM) FEA - Dump Truck,[],WsFolder,,,,,,,,
IEAEINT7I5AO2XOI,J374 - (ADM) Orchestra Structure for Certification,[],WsFolder,,,,,,,,
IEAEINT7I5AO2XEY,J374 - Orchestra Structure for Certification,['IEAEINT7I5AO2XOI'],WsFolder,,KUAJVUPW,"['KUADNVMK', 'KUAJVUPW']",IEAEINT7JMCLXBBD,2023-04-03T17:49:29Z,,2023-04-03T19:12:45Z,
IEAEINT7I5AU7BOQ,J377 - FEA Strut Cylinder Details,['IEAEINT7I5AU7BPZ'],WsFolder,,KUAJVUPW,['KUAJV4AW'],IEAEINT7JMCLXA5J,2023-04-14T05:03:22Z,2023-05-12,2023-05-08T22:37:42Z,2023-05-05
IEAEINT7I5AGTOW4,MOS All Projects,"['IEAEINT7I5AGTQX3', 'IEAEINT7I5AGTQ3B', 'IEAEINT7I5AGTROV']",WsFolder,,KUAJVUPW,['KUAPSRAK'],IEAEINT7JMB3DINO,2023-03-20T22:40:55Z,,,
IEAEINT7I5BBF44J,J381 - (ADM) AAF Engineering,[],WsFolder,,,,,,,,
IEAEINT7I5AXRT7F,Colombian Operational Finance,['IEAEINT7I5BD4MF4'],WsFolder,,,,,,,,
IEAEINT7I5BQWMTG,J384 - (ADM) Hook Maximum Load Calculation,[],WsFolder,,,,,,,,
IEAEINT7I5BQWLZ6,J385 - (ADM) Trinity Flown Reflectors,[],WsFolder,,,,,,,,
IEAEINT7I46MLXIL,J357 - Haul Trucks Emissions Monitoring,['IEAEINT7I46MLXL4'],WsFolder,,KUAJVUPW,['KUADNVMK'],IEAEINT7JMCLXBBD,2022-12-08T22:05:28Z,2023-04-28,2023-04-25T20:43:26Z,2023-01-09
IEAEINT7I47G4GD5,J361 - Dock Lift Review,['IEAEINT7I47G4GKQ'],WsFolder,,KUAJVUPW,"['KUAJVUPW', 'KUAJV4AW']",IEAEINT7JMCLXA5J,2023-02-01T18:21:56Z,2023-03-15,2023-04-25T21:08:23Z,2023-03-09
IEAEINT7I5CBVCZW,J387 - (ADM) Design of Temporary Utility Brackets,[],WsFolder,,,,,,,,
IEAEINT7I5BAOERT,J380 - (ADM) RHS Midrack Capacity,[],WsFolder,,,,,,,,
IEAEINT7I5BEI4UD,J384 - (ADM) Hitachi-3600 Excavator,[],WsFolder,,,,,,,,
IEAEINT7I456TJB2,J344 - Client Service Development,['IEAEINT7I456TJJ7'],WsFolder,,KUAJVUPW,"['KUAOEGVX', 'KUAQENOQ']",IEAEINT7JMCLXBBD,2022-11-11T22:50:17Z,,2023-04-25T21:06:24Z,
IEAEINT7I47G4KMZ,J362 - Mining Client Lineup,[],WsFolder,,KUAJVUPW,"['KUAJVUPW', 'KUAQENOQ']",IEAEINT7JMCLXBBD,2023-02-01T18:26:55Z,2023-02-01,2023-04-25T19:41:08Z,
IEAEINT7I4YUAMRE,J270 - Paper Sorting Mezzanines,['IEAEINT7I4Y4CJUN'],WsFolder,,KUAJVUPW,['KUAQTHQB'],IEAEINT7JMCLXA5J,2022-01-13T17:10:40Z,2022-10-21,2022-11-15T14:26:41Z,2022-01-10
IEAEINT7I5BQZIA3,Andrea´s Business Expenses,[],WsFolder,,,,,,,,
IEAEINT7I5BJHW5Y,J384 - Hitachi 3600 Excavator,[],WsFolder,,KUAPSRAK,[],IEAEINT7JMCLXBAC,2023-05-16T00:57:49Z,,,
IEAEINT7I5BQZH2F,Francisco´s Busniss Expenses,[],WsFolder,,,,,,,,
IEAEINT7I5BQZHS2,Juan´s Business Expenses,[],WsFolder,,,,,,,,
IEAEINT7I5AO2ZLJ,J376 - FEA - Dump Truck,['IEAEINT7I5AO2ZPK'],WsFolder,,KUAJVUPW,['KUAJV4AW'],IEAEINT7JMCLXA5J,2023-04-03T17:51:01Z,2023-06-03,2023-06-14T22:39:49Z,
IEAEINT7I5BQ2LQ4,J386 - (ADM) Verify Plant Design,[],WsFolder,,,,,,,,
IEAEINT7I426SB72,J311 - CAPEX-OPEX Monthly Report,['IEAEINT7I426SCDS'],WsFolder,,KUAJVUPW,"['KUAJVUPW', 'KUAQKCIV']",IEAEINT7JMCLXA5J,2022-05-25T21:35:17Z,2022-09-09,2022-10-02T20:13:50Z,2022-06-30
IEAEINT7I42D7DGI,J300 - BHP 5Y Sfty Insp SIM CVI BLD038 *SA*,['IEAEINT7I42D7EHM'],RbFolder,,KUAQKCJM,[],IEAEINT7JMCLXA5I,2022-04-08T00:50:53Z,,,
IEAEINT7I42D7DX4,Administrative,[],WsFolder,,,,,,,,
IEAEINT7I42D7AY4,J300 - BHP 5Y Sfty Insp CVI Bldg Small BLD092 *SA*,['IEAEINT7I42D7DX4'],WsFolder,,KUAQKCJM,['KUAJVUPW'],IEAEINT7JMCLXBAC,2022-04-08T00:47:13Z,,,
IEAEINT7I42D7BTC,J300 - BHP 5Y Sfty Insp SIM CVI BLD019-NP *SA* Large,['IEAEINT7I42D7EG7'],WsFolder,,KUAQKCJM,['KUAJVUPW'],IEAEINT7JMCLXBAC,2022-04-08T00:50:13Z,,,
IEAEINT7I4ZENWQ6,J275 - BHP Work Planning and Scoping Tool,['IEAEINT7I4ZENWSQ'],WsFolder,,KUAJVUPW,['KUAQKCIW'],IEAEINT7JMCLXA5J,2022-02-11T13:13:15Z,2023-02-02,2023-03-22T23:50:00Z,
IEAEINT7I4YFFUEZ,J266 - CV815 Tunnel Durability Study,['IEAEINT7I4YQGJUI'],WsFolder,,KUADNVMK,['KUADNVMK'],IEAEINT7JMCLXA5J,2021-12-12T00:30:17Z,2022-10-31,2022-11-15T14:33:51Z,2021-12-13
IEAEINT7I44ML5MX,J332 - Meteorological Tower Inspection,['IEAEINT7I44ML5VD'],WsFolder,,KUAJVUPW,['KUAQKCJM'],IEAEINT7JMCLXBBD,2022-08-23T19:20:32Z,2022-08-22,2022-10-10T03:55:36Z,
IEAEINT7I472VV2P,J368 - Engineering and Consultancy Dust Program (EOI-01453),[],RbFolder,,KUAQKCJM,[],IEAEINT7JMCLXA5I,2023-03-01T23:53:04Z,,,
IEAEINT7I46KKLTW,J348 - (ADM) Cargo Lift Certification,[],WsFolder,,,,,,,,
IEAEINT7I42D7EGC,Administrative,[],WsFolder,,,,,,,,
IEAEINT7I42FV5UV,J302 - (ADM) Gregory CHPP Monorail Inspection,[],WsFolder,,,,,,,,
IEAEINT7I46IL35G,J352 - (ADM) Engineering Analysis and Certification of Booster Stations,[],WsFolder,,,,,,,,
IEAEINT7I43J656G,J315 - 5Y Sfty Insp CVI Bldg Med Sub 6.6kV FI,['IEAEINT7I43J67CF'],WsFolder,,KUAJVUPW,"['KUAMBT5J', 'KUALNZH6']",IEAEINT7JMCLXA5J,2022-06-16T16:44:29Z,2022-09-30,2022-08-18T22:53:32Z,2022-07-21
IEAEINT7I43SL63L,J323 - Tank reinforcement,['IEAEINT7I43SL63Y'],WsFolder,,KUAJVUPW,['KUAJV4AW'],IEAEINT7JMCLXA5J,2022-07-04T22:28:14Z,2022-10-12,2022-10-02T20:16:32Z,
IEAEINT7I42VT6GL,J308 - Mincka Gap Closing Inspections,['IEAEINT7I42VT6RH'],WsFolder,,KUAQKCJM,"['KUADNVMK', 'KUAJV4AW', 'KUANU3JP']",IEAEINT7JMCLXA5J,2022-05-09T23:11:28Z,,2022-08-11T22:16:26Z,
IEAEINT7I43RY22E,J320 - Stress Measurement of Car Dumper Cell,['IEAEINT7I43RY7J6'],WsFolder,,KUAJVUPW,['KUAJVURM'],IEAEINT7JMCLXBBD,2022-07-01T23:03:13Z,2022-08-17,2022-11-29T02:23:37Z,
IEAEINT7I43RY7HL,J321 - Tank 1 inspection,['IEAEINT7I43RY7IO'],WsFolder,,KUAJVUPW,"['KUAMBT5J', 'KUALNZH6']",IEAEINT7JMCLXA5J,2022-07-01T23:40:28Z,2022-09-30,2022-10-06T15:32:01Z,2022-07-17
IEAEINT7I46KKIS7,J354 - Selma Jetty Structural Inspection,['IEAEINT7I46KKITA'],WsFolder,,KUAQKCJM,"['KUADNVMK', 'KUAJ4LPJ']",IEAEINT7JMCLXA5J,2022-12-06T04:01:35Z,2023-03-30,2023-03-13T14:48:34Z,2022-12-15
IEAEINT7I46KKITA,J354 - (ADM) Selma Jetty Structural Inspection,[],WsFolder,,,,,,,,
IEAEINT7I472VYAA,J369 - Strategic Dust Program (EOI-01454),[],RbFolder,,KUAQKCJM,[],IEAEINT7JMCLXA7O,2023-03-02T00:00:14Z,2023-01-31,,2023-01-09
IEAEINT7I42D7BC6,J300 - BHP 5Y Sfty Insp CVI Bldg Small BLD096 *SA*,['IEAEINT7I42D7D7R'],WsFolder,,KUAQKCJM,['KUAJVUPW'],IEAEINT7JMCLXBAC,2022-04-08T00:49:35Z,,,
IEAEINT7I475XJTX,J371 - (ADM) Trinity Platform certification,[],WsFolder,,,,,,,,
IEAEINT7I46ENG6Y,J349 - Quantem Larges Bleaching Unit Vacuum Tank,[],WsFolder,,KUAQKCJM,['KUAQKCJM'],IEAEINT7JMCLXBBD,2022-11-23T23:41:33Z,,2022-11-29T02:21:07Z,
IEAEINT7I47U5KBB,J363 - MOOKA B13 Station Hot Works Enclosure Design & Build,['IEAEINT7I47U5KBD'],WsFolder,,KUAQKCJM,['KUAJV4AW'],IEAEINT7JMCLXBBD,2023-02-20T23:37:29Z,,2023-02-27T00:10:58Z,
IEAEINT7I46KKDVB,J353 - (ADM) YLY Structural Integrity Audit,[],WsFolder,,,,,,,,
IEAEINT7I46MMDMM,J356 - Trolley Maximum Load Calculation,['IEAEINT7I46MMDMP'],WsFolder,,KUAQKCJM,['KUAJVURM'],IEAEINT7JMCLXA5J,2022-12-08T22:35:00Z,2023-02-14,2023-02-09T23:11:06Z,
IEAEINT7I4Z62CJA,J297 - Water Tower Structural Report,['IEAEINT7I4Z7N2H2'],WsFolder,,KUAJVUPW,['KUADNVMK'],IEAEINT7JMCLXA5J,2022-03-30T17:06:53Z,,2022-06-15T01:10:02Z,
IEAEINT7I46ZVBUY,J358 - Hammon Park Jump Park Whale Tale,['IEAEINT7I46ZVBUZ'],WsFolder,,KUAQKCJM,['KUAJVURM'],IEAEINT7JMCLXA5J,2023-01-10T01:02:39Z,2023-04-03,2023-03-27T21:48:06Z,
IEAEINT7I42VT522,Mincka Gap Closing Inspections,[],RbFolder,,,,,,,,
IEAEINT7I42D7BDX,J300 - BHP 5Y Sfty Insp CVI Bldg Small BLD097 *SA*,['IEAEINT7I42D7EDZ'],WsFolder,,KUAQKCJM,['KUAJVUPW'],IEAEINT7JMCLXBAC,2022-04-08T00:49:54Z,,,
IEAEINT7I47WN5ZR,J366 - Hanson Concrete Batch Tender,['IEAEINT7I47WN5ZS'],WsFolder,,KUAQKCJM,"['KUAJ57N7', 'KUADNVMK']",IEAEINT7JMCLXBBD,2023-02-23T00:19:42Z,,2023-02-27T00:11:13Z,
IEAEINT7I42VT6RH,J308 - (ADM) Mincka Gap Closing Inspection,[],WsFolder,,,,,,,,
IEAEINT7I46LVDTQ,J355 - Kestrel Bore Hole Pump Application,['IEAEINT7I46LVDTU'],WsFolder,,KUAQKCJM,['KUAJV4AW'],IEAEINT7JMCLXBBD,2022-12-07T22:25:54Z,2022-12-01,2023-03-28T22:27:56Z,
IEAEINT7I42D7CRL,J300 - BHP 5Y Sfty Insp CVI Bldg Small BLD098 *SA*,['IEAEINT7I42D7EGC'],WsFolder,,KUAQKCJM,['KUAJVUPW'],IEAEINT7JMCLXBAC,2022-04-08T00:50:33Z,,,
IEAEINT7I42D7A3N,J300 - BHP 5Y Sfty Insp CVI Bldg Small BLD093 *SA*,['IEAEINT7I42D7DZC'],WsFolder,,KUAQKCJM,['KUAJVUPW'],IEAEINT7JMCLXBAC,2022-04-08T00:48:11Z,,,
IEAEINT7I47U5KBD,J363 - (ADM) MOOKA B13 Station Hot Works Enclosure Design & Build,[],WsFolder,,,,,,,,
IEAEINT7I47VXBS7,J364 - Morn Lift - Lifting Lug Certification Quote,['IEAEINT7I47VXBTB'],WsFolder,,KUAQKCJM,"['KUAJ4LPJ', 'KUAJVURM']",IEAEINT7JMCLXA5J,2023-02-22T00:32:58Z,2023-05-03,2023-04-25T21:07:50Z,
IEAEINT7I47VXBTB,J364 - (ADM) Morn Lift - Lifting Lug Certification Quote,[],WsFolder,,,,,,,,
IEAEINT7I42D7A4X,J300 - BHP 5Y Sfty Insp CVI Bldg Small BLD094 *SA*,['IEAEINT7I42D7D63'],WsFolder,,KUAQKCJM,['KUAJVUPW'],IEAEINT7JMCLXBAC,2022-04-08T00:48:28Z,,,
IEAEINT7I42D7A5L,J300 - BHP 5Y Sfty Insp CVI Bldg Small BLD095 *SA*,['IEAEINT7I42D7D6D'],WsFolder,,KUAQKCJM,['KUAJVUPW'],IEAEINT7JMCLXBAC,2022-04-08T00:48:46Z,,,
IEAEINT7I46ENC4K,J348 - Cargo Lift Certification,['IEAEINT7I46KKLTW'],WsFolder,,KUAQKCJM,['KUAJVURM'],IEAEINT7JMCLXA5J,2022-11-23T23:20:24Z,,2023-02-09T23:11:39Z,
IEAEINT7I46G3VQQ,J351 - Hand Rail Mounting Bracket Certification,['IEAEINT7I46G3VQT'],WsFolder,,KUAQKCJM,['KUAJVURM'],IEAEINT7JMCLXA5J,2022-11-30T01:26:32Z,2022-11-22,2023-01-30T16:59:17Z,2022-11-11
IEAEINT7I42D7DZC,Administrative,[],WsFolder,,,,,,,,
IEAEINT7I462KA2S,J359 - (ADM) Racking Load Certification,[],WsFolder,,,,,,,,
IEAEINT7I45LDBYN,J343 - Automated Wharf Rail Survey System Feasibility Study,['IEAEINT7I45LDDXD'],WsFolder,,KUAQKCJM,"['KUADNVMK', 'KUAJVURM', 'KUAJV4AW']",IEAEINT7JMCLXA5J,2022-10-21T04:04:32Z,2022-12-20,2023-03-09T15:51:22Z,
IEAEINT7I45LDDXD,J343 - (ADM) Automated Wharf Rail Survey System Feasibility Study,[],WsFolder,,,,,,,,
IEAEINT7I43RYTVU,J317 - Development of structural integrity management framework,['IEAEINT7I43RYUWT'],WsFolder,,KUAJVUPW,"['KUAJV4AW', 'KUAQKCJM']",IEAEINT7JMCLXA5J,2022-07-01T22:21:09Z,2023-01-30,2023-03-29T14:30:54Z,2022-12-06
IEAEINT7I42D7D6D,Administrative,[],WsFolder,,,,,,,,
IEAEINT7I4ZLXIGC,J283 - Next generation Continuous Miner,['IEAEINT7I4ZLZQDP'],WsFolder,,KUAJVUPW,['KUAQKCJM'],IEAEINT7JMCLXBBD,2022-02-24T19:02:20Z,2022-06-21,2023-02-14T03:54:01Z,
IEAEINT7I47XHMXR,J367 - Lift Cage Review,['IEAEINT7I47XHMXT'],WsFolder,,KUAQKCJM,"['KUAJVURM', 'KUAJ4LPJ']",IEAEINT7JMCLXA5J,2023-02-24T03:34:08Z,2023-03-08,2023-03-28T22:59:55Z,
IEAEINT7I4ZNMJD2,J286 - Conveyors and Transfer Structures Proposal,['IEAEINT7I4ZNMODL'],WsFolder,,KUAJVUPW,"['KUADNVMK', 'KUAQKCJM']",IEAEINT7JMCLXBBD,2022-02-28T19:58:17Z,2022-02-28,2022-10-10T03:52:25Z,
IEAEINT7I46CR2LJ,J347 - (ADM) Spark Tender - Ventilation Ducting Support Brackets,[],WsFolder,,,,,,,,
IEAEINT7I462KA2R,J359 - Racking Load Rate Certification,['IEAEINT7I462KA2S'],WsFolder,,KUAQKCJM,['KUADNVMK'],IEAEINT7JMCLXA5J,2023-01-10T21:56:35Z,,2023-03-09T15:52:22Z,
IEAEINT7I4ZLXFSR,J279 - Airborne Dust Monitoring,['IEAEINT7I4ZLZPTL'],WsFolder,,KUAJVUPW,"['KUADNVMK', 'KUAJVUPW', 'KUAQKCJM']",IEAEINT7JMCLXA5J,2022-02-24T18:57:49Z,2022-05-27,2022-06-17T05:21:20Z,2022-05-09
IEAEINT7I42FV42L,J302 - Gregory CHPP Monorail Inspection,['IEAEINT7I42FV5UV'],WsFolder,,KUAQKCJM,['KUADNVMK'],IEAEINT7JMCLXA5J,2022-04-12T04:15:59Z,2022-09-14,2022-10-02T20:19:18Z,2022-06-20
IEAEINT7I44A43BB,J328 - AIE Training Package Design,[],WsFolder,,KUAQKCJM,['KUADNVMK'],IEAEINT7JMCLXBBD,2022-08-01T22:51:25Z,2022-09-16,2023-01-30T18:47:46Z,2022-08-22
IEAEINT7I4Y4UWB6,J271 - (ADM) ACARP Quantitative Based Condition Coating Evaluation,[],WsFolder,,,,,,,,
IEAEINT7I4YV26FQ,J271 - ACARP Quantitative Based Condition Coating Evaluation,['IEAEINT7I4Y4UWB6'],WsFolder,,KUADNVMK,['KUADNVMK'],IEAEINT7JMCLXA5J,2022-01-18T03:45:20Z,2023-04-28,2023-06-14T22:37:34Z,2022-10-17
IEAEINT7I5BBF4OX,J381 - Glass Balustrade AAF Engineering,['IEAEINT7I5BBF44J'],WsFolder,,KUAJVUPW,"['KUAJV4AW', 'KUAJ4LPJ']",IEAEINT7JMCQA4ZS,2023-05-04T15:57:32Z,2023-05-24,,2023-05-18
